date,Copper_shock_20d,Aluminum_shock_20d,Oil_shock_20d,Gold_shock_20d,USD_shock_20d,VIX_shock_20d,CMSI,target_20d,asset
2025-02-11,1.1912750908242855,-0.1892459564813983,-1.0400564790189963,1.9024967987750674,-1.3223843912398379,-0.7869923835296097,-0.04081788677841486,-0.05175253304004512,ITA
2025-02-12,1.5820876192697195,-0.5119658103076731,-1.177233040926311,1.7771884087734051,-1.0063253120407185,-0.7049661330186844,-0.006869044708377033,-0.04782303470129723,ITA
2025-02-13,1.643028117665522,-0.965410169216932,-1.6434357411728289,1.523283001621056,-1.2222286019788313,-0.2704615742586971,-0.15587082789011858,-0.024572805000402376,ITA
2025-02-14,0.8517947551183921,-1.0190916991368648,-1.4949502812924,0.6875566283225621,-1.508035198786258,-0.49748395291694203,-0.4967016247819185,-0.0007816403479725675,ITA
2025-02-18,0.8644711572610644,-1.0560961042775516,-1.116955540910768,1.2013396588640433,-1.4572632553678797,-0.15064187144415378,-0.2858576593125409,-0.011359380020837029,ITA
2025-02-19,0.852716714291768,-0.7384157018106166,-0.6587574162986868,0.9508082061002763,-0.7940600910168053,0.1065629482040263,-0.04685755675500635,0.014693943692758449,ITA
2025-02-20,1.273299745176076,-0.19010139654524694,-0.5028615291450927,1.0182336765804434,-1.2709114201863798,0.22163528367345084,0.0915490599255418,0.01612757365641726,ITA
2025-02-21,0.8967120669062997,-0.13518522992853468,-0.79726020242369,1.0334503283620644,-1.1005474928385133,1.064449522966199,0.16026983217397087,0.03780076259155196,ITA
2025-02-24,0.7334327834504193,-0.9334424111995747,-0.744892718325744,0.9814241122129344,-0.8191155558785645,1.3625558643198532,0.09666034576322059,0.058768399920783754,ITA
2025-02-25,1.0091172026234025,-0.7546366279378601,-0.8170640065427467,0.9665713208559602,-0.94435356385841,0.4243083001337555,-0.01934289578764976,0.061904007593651444,ITA
2025-02-26,1.1764172880190222,-0.2949984566577358,-0.989175099249986,0.7766483279305227,-1.190309025305985,0.7948662892397228,0.04557488732926018,0.041349324127108344,ITA
2025-02-27,1.1572487263713136,-0.7282629280897855,-0.3792149421406681,0.41031052032359383,-0.8611340816061006,1.3133711142008508,0.152053068176534,0.028419441357195208,ITA
2025-02-28,0.6932763448436635,-1.0768945980527578,-0.529806939864783,-0.6099071269959758,-0.5757758475918033,1.124123885573945,-0.1624973803479519,-0.008443003300149798,ITA
2025-03-03,1.0944433963041245,-0.7198358049618038,-0.780454519045248,0.034286946191237164,-1.3831810085019645,1.7881032361020102,0.0055603743480592644,0.001978907581973832,ITA
2025-03-04,0.7045864802165281,-0.9091304538316506,-0.9194974383462726,0.008767839715321767,-2.2408492683657677,1.186727634242293,-0.361565867728258,0.034246247666221086,ITA
2025-03-05,1.526987945195387,-0.7137760001484761,-1.232485000823056,-0.12866094746125506,-1.6727877744959627,1.2326382381685295,-0.16468058992747223,0.016493764793139354,ITA
2025-03-06,1.1216077587790014,-0.019169175721694826,-0.8866901200184725,-0.2937458999057334,-2.3457665745447676,2.6063494915377214,0.030430913354342486,-0.009408372583729174,ITA
2025-03-07,0.6116416594776926,-0.14866301873553575,-0.6573560463931036,-0.247597054519002,-2.4779422064882635,2.2232165634941405,-0.11611668386067864,-0.09487455838202685,ITA
2025-03-10,-0.14002517220356178,-0.2649806576184957,-0.9711692793659003,-0.49120227047285187,-2.5660978126955842,2.917650862904559,-0.2526373882419724,-0.08166156623131426,ITA
2025-03-11,-0.21963441380603121,-0.3906207461982056,-1.1963463302055197,-0.7305566781964421,-2.857281492582644,2.874388577686717,-0.4200085138836876,-0.07215710331949465,ITA
2025-03-12,0.5633978432483032,-0.24910064990161537,-1.126560249128893,-0.45629858729924316,-2.5326797303970654,1.9937128197956566,-0.3012547589471429,0.0050056351596092785,ITA
2025-03-13,0.4302986775907374,0.02945951447401111,-0.9997487756909516,0.014634812500179928,-2.353776243933212,2.1056619682159967,-0.12891167447387306,-0.010790705928295452,ITA
2025-03-14,0.01354973579848778,-0.006702315546214081,-0.8505529149183039,-0.04924790943134739,-2.0731146660953668,1.6104804903408596,-0.22593126330864746,-0.012455156083903796,ITA
2025-03-17,0.7468421643281217,-0.2933410103940245,-0.6553991197335879,0.43217815994608505,-1.8761762207151131,1.3683986122690182,-0.04624956904991676,-0.0150608756332824,ITA
2025-03-18,1.2966290802872436,-0.8467578067812901,-1.0645856490746406,0.2883304788360106,-2.126771069495675,1.4523370986083235,-0.16680297793667134,-0.015844900487006153,ITA
2025-03-19,1.7369803595432385,-0.8940161114829035,-1.0835073074833133,0.4148630490659634,-2.0514442524551963,0.9921470362720397,-0.14749620442336195,-0.04297231901593024,ITA
2025-03-20,1.5140449842128856,-1.2790120640942857,-0.8952864101509449,0.2458849571387194,-1.461683500639094,0.8271829466600868,-0.17481151447877216,-0.035969819400353376,ITA
2025-03-21,1.7082269395906604,-1.6498365936719428,-0.40364697669747146,0.06095193982950622,-1.4540602412553905,-0.01601411144581865,-0.2923965072750761,-0.05350908803415033,ITA
2025-03-24,1.7731722593380017,-1.1381871660983407,-0.27574674679272293,-0.08191214656156694,-1.357676508874225,-0.5800472740364889,-0.2767329305042238,-0.07563870967741937,ITA
2025-03-25,2.328427343042157,-0.9330574754500999,0.10754925467654938,0.45647458046433476,-1.247488730256795,-0.7316011631345004,-0.0032826984430590436,-0.05805648687275544,ITA
2025-03-26,2.1505434396340446,-0.9624434336981463,0.3307453499861937,0.30919907309042466,-1.117977542378618,-0.41715734901707147,0.04881825626947119,-0.027174943973741983,ITA
2025-03-27,1.5060178897822616,-1.422128886791089,-0.03319455354838009,1.0382255819272075,-1.6678464324189937,-0.719239515807858,-0.21636098614280863,-0.010488038266246558,ITA
2025-03-28,1.8303116625541849,-1.2784331011209622,-0.03869606857379233,1.7780166047794284,-1.8081964079439994,0.16504835720347064,0.10800850781638831,0.01625011062465176,ITA
2025-03-31,1.2139811285139193,-1.560424667144601,0.8205229522362898,1.5449701324029455,-1.3505242303881602,-0.3414230783825948,0.05451703953963314,0.021750542095258618,ITA
2025-04-01,1.4067672503781297,-1.8815272637657505,0.7659502141967479,1.2977614816835832,-0.8857561601551664,-0.5473200762171625,0.02597924102006353,0.017508576871930748,ITA
2025-04-02,0.479504850174843,-2.431018296593847,1.4038357668030996,1.4364058004777978,-1.0776397386055654,-0.3254309888857332,-0.08572376777156758,0.024357240183425333,ITA
2025-04-03,-0.3299407088682859,-3.3131522823746087,0.163979570093228,1.0134391241014404,-1.1047430500799098,0.588067035292966,-0.49705838530586166,0.09189316111689472,ITA
2025-04-04,-1.551466007658079,-3.8963029694520173,-1.255631178163814,0.3254824423719278,-0.5741655196461608,3.380434791893928,-0.5952747401090358,0.19170787906354314,ITA
2025-04-07,-2.1726942425503046,-3.769214297289311,-1.3299389234772832,-0.11508517510493704,-0.49033136628193114,2.3260282750301697,-0.9252059549455997,0.17916066036434652,ITA
2025-04-08,-2.5800552321469623,-3.70131850061349,-1.6553672117878866,-0.1576990061968434,-0.4096081888396214,3.152706390475185,-0.8918902915182697,0.16673942324095825,ITA
2025-04-09,-2.57444758814396,-3.7006740123635953,-1.2643903286621576,0.43003736586782265,-0.5063222430512535,1.101981819609423,-1.0856358311239533,0.09083612792095574,ITA
2025-04-10,-2.238861995524911,-2.911063323397188,-1.5667166942445703,0.9101865565150394,-1.4862745046606318,2.0166006200186146,-0.8793548902156078,0.11048405441608411,ITA
2025-04-11,-1.4881967040082897,-2.346944051726159,-1.3260372553727575,1.4142797993178513,-1.8789712267784562,2.224426888055954,-0.5669070917519762,0.11085776589228291,ITA
2025-04-14,-1.3191479206065335,-2.297211795129408,-1.3978496215714207,1.1828534368103338,-1.7538074286762633,1.4352085501070966,-0.691659129844366,0.10651548787179999,ITA
2025-04-15,-1.4732418633893654,-1.9317102123830194,-1.2654866662881463,0.9566980856110813,-1.4207715179106906,1.0122614267343901,-0.6870417912709584,0.11183549367278256,ITA
