Date,ALI=F,CL=F,COPX,DX-Y.NYB,GC=F,HG=F,ITA,PICK,PRNT,SPY,VIS,XAR,XLB,XLI,XME,^VIX
2025-03-17,2633.25,67.58000183105469,40.97792053222656,103.37000274658203,3000.0,4.933499813079834,152.3632049560547,36.72720718383789,20.823497772216797,559.0404052734375,248.57421875,163.2775421142578,42.491050720214844,130.7705078125,57.79878234863281,20.510000228881836
2025-03-18,2596.75,66.9000015258789,41.44435501098633,103.23999786376953,3035.10009765625,4.993000030517578,151.91860961914062,36.910743713378906,20.561542510986328,552.9981079101562,246.44273376464844,162.173095703125,42.417842864990234,129.72779846191406,58.02751541137695,21.700000762939453
2025-03-19,2604.0,67.16000366210938,41.920501708984375,103.43000030517578,3035.89990234375,5.076000213623047,155.54922485351562,37.04598617553711,20.741140365600586,559.0206909179688,249.90638732910156,165.8744659423828,42.55937576293945,131.44923400878906,58.38552474975586,19.899999618530273
2025-03-20,2597.5,68.26000213623047,41.40548324584961,103.8499984741211,3040.0,5.085000038146973,154.3058624267578,36.649925231933594,20.578411102294922,557.4041748046875,248.62355041503906,164.08349609375,42.29094314575195,130.7901611328125,57.98773956298828,19.799999237060547
2025-03-21,2553.5,68.27999877929688,40.56007766723633,104.08999633789062,3018.199951171875,5.087500095367432,153.9179229736328,36.03168869018555,20.37598991394043,557.5880737304688,246.8966827392578,163.57603454589844,41.8712043762207,130.09176635742188,57.08277130126953,19.280000686645508
2025-03-24,2538.5,69.11000061035156,41.288875579833984,104.26000213623047,3013.10009765625,5.064000129699707,157.27996826171875,36.4180908203125,20.54963493347168,567.5736694335938,252.23524475097656,168.2977294921875,42.43859100341797,132.5042266845703,58.236751556396484,17.479999542236328
2025-03-25,2526.75,69.0,42.09541320800781,104.18000030517578,3023.699951171875,5.183000087738037,158.65264892578125,36.77550506591797,20.37598991394043,568.9379272460938,252.42330932617188,169.56283569335938,42.42877960205078,132.7015838623047,58.65493392944336,17.149999618530273
2025-03-26,2533.5,69.6500015258789,40.890464782714844,104.55000305175781,3020.89990234375,5.216000080108643,156.2952423095703,36.32148742675781,20.09815788269043,562.1458129882812,250.1962890625,166.0763397216797,42.50724411010742,131.8234100341797,58.07743835449219,18.329999923706055
2025-03-27,2479.0,69.91999816894531,40.064491271972656,104.06999969482422,3060.199951171875,5.097499847412109,155.5392608642578,36.079986572265625,19.934436798095703,560.6528930664062,249.04815673828125,164.52236938476562,42.48762893676758,131.1228485107422,58.14714050292969,18.690000534057617
2025-03-28,2459.5,69.36000061035156,38.87897872924805,104.04000091552734,3086.5,5.112500190734863,152.41595458984375,35.17195129394531,19.398616790771484,549.3623657226562,243.67367553710938,161.26498413085938,41.70790481567383,128.41928100585938,56.374847412109375,21.649999618530273
